Date,BBRM.JK,BESS.JK,BSML.JK,BULL.JK,CANI.JK,HAIS.JK,HATM.JK,HITS.JK,IPCC.JK,MITI.JK,NELY.JK,PSSI.JK,RIGS.JK,SHIP.JK,SMDR.JK,SOCI.JK,TCPI.JK,TMAS.JK,TPMA.JK,WINS.JK
2020-11-26,67.77452087402344,210.0,,322.0,109.0,,,464.0,370.7284851074219,125.18495178222656,112.24784851074219,144.7330322265625,230.0,554.434814453125,49.69021987915039,145.0,7414.8076171875,9.45026969909668,227.45143127441406,100.0
2020-11-27,67.77452087402344,238.0,,320.0,108.0,,,448.0,363.894775390625,125.18495178222656,114.6192855834961,143.87661743164062,230.0,545.1942749023438,49.345149993896484,148.0,7414.8076171875,9.45026969909668,234.78860473632812,99.0
2020-11-30,67.77452087402344,244.0,,312.0,106.0,,,510.0,345.10211181640625,125.18495178222656,115.40974426269531,142.16378784179688,232.0,531.3334350585938,48.3099365234375,141.0,7364.87646484375,9.375267028808594,234.78860473632812,98.0
2020-12-01,67.77452087402344,244.0,,316.0,110.0,,,500.0,355.3526611328125,125.18495178222656,115.40974426269531,143.0202178955078,228.0,535.95361328125,47.96485900878906,141.0,7589.5673828125,9.300265312194824,234.78860473632812,98.0
2020-12-02,67.77452087402344,240.0,,318.0,108.0,,,500.0,367.3116149902344,125.18495178222656,113.03831481933594,143.87661743164062,236.0,545.1942749023438,47.96485900878906,145.0,7789.29345703125,9.150260925292969,223.04916381835938,98.0
2020-12-03,67.77452087402344,244.0,,318.0,105.0,,,466.0,365.60321044921875,125.18495178222656,112.24784851074219,143.87661743164062,234.0,545.1942749023438,48.3099365234375,145.0,7839.22412109375,9.150260925292969,224.51661682128906,98.0
2020-12-04,67.77452087402344,236.0,,316.0,106.0,,,466.0,360.4779052734375,125.18495178222656,112.24784851074219,149.87147521972656,232.0,549.8145141601562,53.48599624633789,174.0,7814.2587890625,9.82528018951416,224.51661682128906,98.0
2020-12-07,67.77452087402344,250.0,,314.0,105.0,,,486.0,372.4368896484375,125.18495178222656,113.03831481933594,149.01507568359375,236.0,554.434814453125,52.450782775878906,172.0,7814.2587890625,9.675274848937988,280.2789001464844,100.0
2020-12-08,67.77452087402344,236.0,,312.0,105.0,,,486.0,365.60321044921875,125.18495178222656,113.03831481933594,147.30226135253906,244.0,549.8145141601562,52.105716705322266,173.0,7789.29345703125,9.82528018951416,274.4092102050781,100.0
2020-12-10,67.77452087402344,236.0,,306.0,106.0,,,480.0,367.3116149902344,125.18495178222656,113.03831481933594,146.44583129882812,256.0,563.6754760742188,52.450782775878906,173.0,7939.0869140625,9.525269508361816,256.800048828125,99.0
2020-12-11,67.77452087402344,236.0,,310.0,108.0,,,480.0,369.02008056640625,125.18495178222656,113.03831481933594,146.44583129882812,278.0,563.6754760742188,57.62684631347656,232.0,7389.84228515625,10.20029067993164,242.12576293945312,97.0
2020-12-14,67.77452087402344,236.0,,314.0,108.0,,,472.0,410.02227783203125,125.18495178222656,112.24784851074219,152.44070434570312,290.0,596.0174560546875,54.521209716796875,226.0,7040.32275390625,9.9752836227417,246.52804565429688,98.0
2020-12-15,67.77452087402344,232.0,,316.0,112.0,,,474.0,448.4618835449219,125.18495178222656,111.45735931396484,151.5842742919922,276.0,582.1565551757812,53.831077575683594,228.0,6665.83740234375,9.600273132324219,253.86520385742188,98.0
2020-12-16,67.77452087402344,238.0,,322.0,106.0,,,474.0,469.8172302246094,125.18495178222656,111.45735931396484,152.44070434570312,296.0,600.6376953125,54.17613983154297,262.0,6940.4599609375,9.90028190612793,265.6046142578125,98.0
2020-12-17,67.77452087402344,236.0,,326.0,106.0,,,474.0,452.7329406738281,125.18495178222656,111.45735931396484,149.01507568359375,292.0,586.77685546875,53.831077575683594,266.0,6466.11181640625,9.600273132324219,268.5394592285156,97.0
2020-12-18,67.77452087402344,250.0,,330.0,113.0,,,500.0,461.2750549316406,125.18495178222656,111.45735931396484,145.5894317626953,284.0,577.5363159179688,54.17613983154297,300.0,6341.28369140625,9.75027847290039,268.5394592285156,98.0
2020-12-21,67.77452087402344,250.0,,334.0,108.0,,,474.0,512.52783203125,125.18495178222656,113.03831481933594,147.30226135253906,286.0,586.77685546875,55.21135330200195,308.0,6690.80322265625,10.725305557250977,271.4743347167969,98.0
2020-12-22,67.77452087402344,234.0,,326.0,106.0,,,480.0,503.9856872558594,125.18495178222656,111.45735931396484,145.5894317626953,280.0,577.5363159179688,52.450782775878906,288.0,6491.07763671875,10.050285339355469,270.00689697265625,97.0
2020-12-23,67.77452087402344,234.0,,324.0,108.0,,,500.0,512.52783203125,125.18495178222656,113.03831481933594,143.87661743164062,280.0,554.434814453125,50.72542953491211,284.0,6191.4892578125,10.425296783447266,255.33261108398438,105.0
2020-12-28,67.77452087402344,234.0,,322.0,108.0,,,500.0,499.7147216796875,125.18495178222656,111.45735931396484,147.30226135253906,280.0,559.0551147460938,50.72542953491211,288.0,6266.38623046875,10.65030288696289,256.800048828125,118.0
2020-12-29,67.77452087402344,240.0,,330.0,108.0,,,486.0,478.3593444824219,125.18495178222656,113.82881164550781,146.44583129882812,278.0,545.1942749023438,50.72542953491211,278.0,6865.56298828125,10.65030288696289,271.4743347167969,110.0
2020-12-30,67.77452087402344,240.0,,350.0,112.0,,,486.0,452.7329406738281,125.18495178222656,112.24784851074219,149.01507568359375,268.0,554.434814453125,49.00007629394531,264.0,6990.39111328125,10.35029411315918,256.800048828125,107.0
2021-01-04,67.77452087402344,242.0,,360.0,106.0,,,486.0,452.7329406738281,125.18495178222656,112.24784851074219,144.7330322265625,266.0,554.434814453125,50.0352897644043,268.0,7314.94482421875,10.35029411315918,256.800048828125,112.0
2021-01-05,67.77452087402344,240.0,,368.0,106.0,,,486.0,448.4618835449219,125.18495178222656,111.45735931396484,146.44583129882812,268.0,572.916015625,50.0352897644043,270.0,7215.08251953125,10.500298500061035,253.86520385742188,114.0
2021-01-06,67.77452087402344,246.0,,390.0,105.0,,,486.0,435.6487121582031,125.18495178222656,113.03831481933594,145.5894317626953,270.0,563.6754760742188,49.69021987915039,256.0,7240.0478515625,10.35029411315918,259.7348937988281,116.0
2021-01-07,67.77452087402344,270.0,,400.0,106.0,,,482.0,478.3593444824219,125.18495178222656,110.6668930053711,146.44583129882812,270.0,577.5363159179688,50.3803596496582,270.0,7564.60205078125,10.575301170349121,255.33261108398438,118.0
2021-01-08,67.77452087402344,300.0,,432.0,109.0,,,486.0,465.5461120605469,125.18495178222656,110.6668930053711,145.5894317626953,280.0,582.1565551757812,50.3803596496582,266.0,7764.3271484375,10.425296783447266,262.6697998046875,113.0
2021-01-11,67.77452087402344,296.0,,474.0,109.0,,,484.0,469.8172302246094,125.18495178222656,110.6668930053711,147.30226135253906,284.0,609.8783569335938,52.79585266113281,294.0,7764.3271484375,10.425296783447266,264.13720703125,112.0
2021-01-12,67.77452087402344,320.0,,490.0,116.0,,,484.0,457.0039978027344,125.18495178222656,111.45735931396484,145.5894317626953,268.0,605.258056640625,53.831077575683594,282.0,7864.18994140625,10.20029067993164,293.4857482910156,109.0
2021-01-13,67.77452087402344,322.0,,456.0,120.0,,,474.0,452.7329406738281,125.18495178222656,110.6668930053711,145.5894317626953,270.0,623.7391967773438,52.450782775878906,278.0,8088.88134765625,10.125288963317871,366.8572082519531,110.0
2021-01-14,67.77452087402344,330.0,,426.0,113.0,,,474.0,439.9197692871094,125.18495178222656,112.24784851074219,144.7330322265625,274.0,646.840576171875,52.450782775878906,272.0,8188.74365234375,9.82528018951416,458.57147216796875,108.0
2021-01-15,67.77452087402344,340.0,,428.0,113.0,,,480.0,435.6487121582031,125.18495178222656,109.87641143798828,145.5894317626953,266.0,646.840576171875,51.41556930541992,264.0,8263.640625,10.050285339355469,513.60009765625,107.0
2021-01-18,67.77452087402344,320.0,,430.0,113.0,,,474.0,486.9015197753906,125.18495178222656,108.29545593261719,148.15866088867188,280.0,656.0812377929688,50.72542953491211,258.0,8263.640625,9.9752836227417,627.3258666992188,106.0
2021-01-19,67.77452087402344,306.0,,416.0,152.0,,,452.0,461.2750549316406,125.18495178222656,109.08592224121094,147.30226135253906,274.0,637.6000366210938,49.69021987915039,240.0,8488.33203125,9.300265312194824,597.9772338867188,106.0
2021-01-20,67.77452087402344,302.0,,418.0,204.0,,,470.0,576.5938110351562,125.18495178222656,109.87641143798828,147.30226135253906,276.0,619.118896484375,50.3803596496582,252.0,8388.46875,9.45026969909668,612.6514892578125,111.0
2021-01-21,67.77452087402344,304.0,,418.0,254.0,,,470.0,717.5390625,125.18495178222656,112.24784851074219,149.01507568359375,280.0,628.3594970703125,50.72542953491211,262.0,8113.8466796875,9.525269508361816,605.3143310546875,106.0
2021-01-22,67.77452087402344,288.0,,404.0,316.0,,,470.0,670.5573120117188,125.18495178222656,112.24784851074219,148.15866088867188,278.0,605.258056640625,50.0352897644043,244.0,7964.05322265625,9.45026969909668,605.3143310546875,104.0
2021-01-25,67.77452087402344,270.0,,400.0,394.0,,,470.0,627.8466186523438,125.18495178222656,109.87641143798828,149.01507568359375,276.0,596.0174560546875,48.3099365234375,228.0,7839.22412109375,9.150260925292969,601.6458129882812,102.0
2021-01-26,67.77452087402344,254.0,,390.0,394.0,,,470.0,585.1359252929688,125.18495178222656,109.87641143798828,149.01507568359375,266.0,596.0174560546875,46.58457565307617,214.0,7739.36181640625,9.75027847290039,594.3086547851562,100.0
2021-01-27,67.77452087402344,250.0,,384.0,394.0,,,470.0,546.6964111328125,125.18495178222656,109.08592224121094,146.44583129882812,256.0,591.3971557617188,44.16908264160156,200.0,7689.43017578125,9.75027847290039,594.3086547851562,98.0
2021-01-28,67.77452087402344,258.0,,364.0,394.0,,,470.0,512.52783203125,125.18495178222656,109.87641143798828,144.7330322265625,246.0,568.295654296875,41.40851593017578,186.0,7539.63623046875,9.0752592086792,561.29150390625,98.0
2021-01-29,67.77452087402344,250.0,,368.0,394.0,,,470.0,478.3593444824219,125.18495178222656,109.87641143798828,143.0202178955078,232.0,554.434814453125,41.40851593017578,178.0,7614.53369140625,8.775249481201172,583.3029174804688,100.0
2021-02-01,67.77452087402344,238.0,,372.0,394.0,,,470.0,508.2568054199219,125.18495178222656,109.08592224121094,143.87661743164062,240.0,568.295654296875,44.51415252685547,197.0,7789.29345703125,9.000256538391113,612.6514892578125,100.0
2021-02-02,67.77452087402344,238.0,,366.0,492.0,,,470.0,516.7989501953125,125.18495178222656,109.08592224121094,142.16378784179688,244.0,572.916015625,48.655006408691406,193.0,7614.53369140625,9.300265312194824,605.3143310546875,99.0
2021-02-03,67.77452087402344,250.0,,392.0,458.0,,,452.0,516.7989501953125,125.18495178222656,109.08592224121094,143.0202178955078,246.0,572.916015625,47.61979675292969,195.0,7664.46435546875,9.150260925292969,616.3201293945312,100.0
2021-02-04,67.77452087402344,254.0,,368.0,426.0,,,450.0,508.2568054199219,125.18495178222656,112.24784851074219,146.44583129882812,244.0,572.916015625,44.85922622680664,214.0,7589.5673828125,9.45026969909668,660.3429565429688,100.0
2021-02-05,67.77452087402344,256.0,,362.0,398.0,,,454.0,538.154296875,125.18495178222656,110.6668930053711,147.30226135253906,246.0,572.916015625,46.58457565307617,212.0,7889.15576171875,9.225262641906738,704.3657836914062,100.0
2021-02-08,67.77452087402344,256.0,,348.0,372.0,,,454.0,559.5095825195312,125.18495178222656,111.45735931396484,148.15866088867188,306.0,600.6376953125,48.3099365234375,212.0,8188.74365234375,9.300265312194824,737.3829956054688,99.0
2021-02-09,67.77452087402344,250.0,,324.0,390.0,,,452.0,550.9674682617188,125.18495178222656,112.24784851074219,149.01507568359375,286.0,596.0174560546875,48.655006408691406,212.0,8488.33203125,9.150260925292969,737.3829956054688,99.0
2021-02-10,67.77452087402344,270.0,,304.0,364.0,,,452.0,550.9674682617188,125.18495178222656,112.24784851074219,147.30226135253906,266.0,596.0174560546875,48.3099365234375,206.0,8787.9208984375,8.925252914428711,737.3829956054688,100.0
2021-02-11,67.77452087402344,276.0,,316.0,386.0,,,460.0,550.9674682617188,125.18495178222656,112.24784851074219,145.5894317626953,248.0,605.258056640625,50.0352897644043,206.0,8887.783203125,8.850252151489258,719.0401611328125,102.0
2021-02-15,67.77452087402344,280.0,,316.0,362.0,,,428.0,559.5095825195312,125.18495178222656,113.03831481933594,149.01507568359375,246.0,605.258056640625,51.07050323486328,220.0,9012.611328125,9.600273132324219,711.702880859375,106.0
2021-02-16,67.77452087402344,276.0,,318.0,376.0,,,468.0,619.3045043945312,125.18495178222656,112.24784851074219,150.72787475585938,248.0,619.118896484375,50.0352897644043,220.0,8962.6796875,9.0752592086792,733.7144165039062,105.0
2021-02-17,67.77452087402344,278.0,,306.0,376.0,,,468.0,585.1359252929688,125.18495178222656,110.6668930053711,154.1535186767578,248.0,632.979736328125,49.69021987915039,216.0,8937.7138671875,9.225262641906738,744.7201538085938,103.0
2021-02-18,67.77452087402344,270.0,,310.0,350.0,,,468.0,555.238525390625,125.18495178222656,109.08592224121094,150.72787475585938,246.0,628.3594970703125,49.00007629394531,210.0,8937.7138671875,9.0752592086792,744.7201538085938,102.0
2021-02-19,67.77452087402344,270.0,,310.0,352.0,,,468.0,559.5095825195312,125.18495178222656,109.08592224121094,149.87147521972656,244.0,619.118896484375,49.345149993896484,208.0,8937.7138671875,9.75027847290039,744.7201538085938,101.0
2021-02-22,67.77452087402344,270.0,,308.0,328.0,,,464.0,542.42529296875,125.18495178222656,110.6668930053711,149.01507568359375,242.0,614.49853515625,49.345149993896484,208.0,9037.5771484375,10.35029411315918,744.7201538085938,104.0
2021-02-23,67.77452087402344,258.0,,310.0,306.0,,,432.0,559.5095825195312,125.18495178222656,110.6668930053711,154.1535186767578,240.0,600.6376953125,49.69021987915039,210.0,9037.5771484375,10.500298500061035,744.7201538085938,104.0
2021-02-24,67.77452087402344,254.0,,310.0,286.0,,,436.0,542.42529296875,125.18495178222656,110.6668930053711,154.1535186767578,236.0,591.3971557617188,49.69021987915039,210.0,9062.54296875,10.725305557250977,744.7201538085938,102.0
2021-02-25,67.77452087402344,238.0,,308.0,266.0,,,436.0,546.6964111328125,125.18495178222656,110.6668930053711,156.72274780273438,238.0,586.77685546875,49.69021987915039,210.0,9112.474609375,10.425296783447266,744.7201538085938,101.0
2021-02-26,67.77452087402344,224.0,,306.0,248.0,,,432.0,525.341064453125,125.18495178222656,109.87641143798828,155.8663330078125,242.0,586.77685546875,49.345149993896484,206.0,8937.7138671875,10.125288963317871,744.7201538085938,101.0
2021-03-01,67.77452087402344,236.0,,308.0,270.0,,,442.0,542.42529296875,125.18495178222656,110.6668930053711,155.8663330078125,242.0,600.6376953125,49.69021987915039,208.0,8962.6796875,10.125288963317871,711.702880859375,101.0
2021-03-02,67.77452087402344,240.0,,312.0,280.0,,,448.0,525.341064453125,125.18495178222656,110.6668930053711,155.8663330078125,252.0,600.6376953125,51.760643005371094,206.0,9037.5771484375,10.050285339355469,755.725830078125,100.0
2021-03-03,67.77452087402344,240.0,,310.0,350.0,,,448.0,521.0699462890625,125.18495178222656,111.45735931396484,155.00991821289062,244.0,600.6376953125,51.760643005371094,212.0,9087.5087890625,9.82528018951416,744.7201538085938,100.0
2021-03-04,67.77452087402344,236.0,,306.0,326.0,,,448.0,512.52783203125,125.18495178222656,110.6668930053711,153.29710388183594,242.0,600.6376953125,52.105716705322266,206.0,8912.7490234375,9.90028190612793,748.3887329101562,100.0
2021-03-05,67.77452087402344,226.0,,306.0,304.0,,,468.0,495.4435729980469,125.18495178222656,109.87641143798828,157.5791473388672,236.0,596.0174560546875,53.48599624633789,204.0,8837.8515625,9.9752836227417,770.4000854492188,100.0
2021-03-08,67.77452087402344,230.0,,304.0,284.0,,,470.0,486.9015197753906,125.18495178222656,111.45735931396484,166.1432342529297,234.0,600.6376953125,55.556427001953125,206.0,8812.8857421875,9.75027847290039,770.4000854492188,103.0
2021-03-09,67.77452087402344,236.0,,306.0,266.0,,,470.0,495.4435729980469,125.18495178222656,111.45735931396484,171.2816925048828,228.0,596.0174560546875,53.831077575683594,204.0,8787.9208984375,9.600273132324219,770.4000854492188,101.0
2021-03-10,67.77452087402344,224.0,,310.0,248.0,,,466.0,486.9015197753906,125.18495178222656,109.87641143798828,166.9996337890625,230.0,596.0174560546875,52.450782775878906,200.0,8962.6796875,10.425296783447266,763.0629272460938,99.0
2021-03-12,67.77452087402344,238.0,,312.0,232.0,,,438.0,499.7147216796875,125.18495178222656,110.6668930053711,170.42527770996094,230.0,596.0174560546875,52.79585266113281,208.0,9137.4404296875,10.125288963317871,763.0629272460938,98.0
2021-03-15,67.77452087402344,238.0,,324.0,216.0,,,438.0,550.9674682617188,125.18495178222656,111.45735931396484,171.2816925048828,230.0,605.258056640625,55.556427001953125,222.0,9112.474609375,10.20029067993164,763.0629272460938,97.0
2021-03-16,67.77452087402344,232.0,,316.0,202.0,,,440.0,568.0516967773438,125.18495178222656,109.87641143798828,176.42015075683594,236.0,605.258056640625,53.831077575683594,218.0,9187.37109375,10.65030288696289,755.725830078125,98.0
2021-03-17,67.77452087402344,238.0,,314.0,188.0,,,450.0,546.6964111328125,125.18495178222656,112.24784851074219,179.84576416015625,228.0,600.6376953125,53.140926361083984,216.0,9187.37109375,11.400324821472168,755.725830078125,98.0
2021-03-18,67.77452087402344,228.0,,312.0,195.0,,,450.0,546.6964111328125,125.18495178222656,110.6668930053711,172.9945068359375,230.0,600.6376953125,52.450782775878906,226.0,9337.166015625,11.400324821472168,770.4000854492188,99.0
2021-03-19,67.77452087402344,236.0,,312.0,187.0,,,450.0,538.154296875,125.18495178222656,112.24784851074219,168.7124481201172,232.0,600.6376953125,54.17613983154297,248.0,9287.2333984375,11.250320434570312,755.725830078125,99.0
2021-03-22,67.77452087402344,240.0,,314.0,176.0,,,450.0,529.612060546875,125.18495178222656,111.45735931396484,169.56886291503906,234.0,600.6376953125,54.521209716796875,236.0,9237.302734375,11.100317001342773,763.0629272460938,98.0
2021-03-23,67.77452087402344,236.0,,312.0,184.0,,,450.0,516.7989501953125,125.18495178222656,112.24784851074219,167.85604858398438,238.0,600.6376953125,53.831077575683594,222.0,8937.7138671875,11.475326538085938,755.725830078125,101.0
2021-03-24,67.77452087402344,222.0,,304.0,194.0,,,420.0,529.612060546875,125.18495178222656,112.24784851074219,168.7124481201172,234.0,596.0174560546875,53.48599624633789,214.0,8538.263671875,11.325322151184082,755.725830078125,98.0
2021-03-25,67.77452087402344,232.0,,296.0,190.0,,,448.0,529.612060546875,125.18495178222656,112.24784851074219,167.85604858398438,232.0,586.77685546875,53.48599624633789,206.0,8463.3662109375,11.250320434570312,766.7315673828125,98.0
2021-03-26,67.77452087402344,222.0,,300.0,186.0,,,448.0,529.612060546875,125.18495178222656,113.03831481933594,178.13294982910156,234.0,596.0174560546875,53.48599624633789,220.0,8538.263671875,11.325322151184082,763.0629272460938,98.0
2021-03-29,67.77452087402344,234.0,,300.0,186.0,,,448.0,525.341064453125,125.18495178222656,110.6668930053711,183.27139282226562,238.0,605.258056640625,53.831077575683594,216.0,8138.81298828125,11.850337982177734,759.3943481445312,98.0
2021-03-30,67.77452087402344,230.0,,300.0,187.0,,,434.0,508.2568054199219,125.18495178222656,112.24784851074219,176.42015075683594,230.0,605.258056640625,52.79585266113281,212.0,7789.29345703125,11.700333595275879,755.725830078125,96.0
2021-03-31,67.77452087402344,230.0,,296.0,175.0,,,434.0,495.4435729980469,125.18495178222656,113.03831481933594,170.42527770996094,226.0,600.6376953125,51.07050323486328,210.0,7689.43017578125,11.700333595275879,755.725830078125,94.0
2021-04-01,67.77452087402344,238.0,,294.0,167.0,,,468.0,499.7147216796875,125.18495178222656,111.45735931396484,174.7073211669922,230.0,600.6376953125,50.0352897644043,210.0,7764.3271484375,11.850337982177734,755.725830078125,93.0
2021-04-05,67.77452087402344,234.0,,296.0,173.0,,,462.0,491.1725158691406,125.18495178222656,111.45735931396484,179.84576416015625,228.0,600.6376953125,50.72542953491211,208.0,7489.70458984375,11.475326538085938,755.725830078125,93.0
2021-04-06,67.77452087402344,238.0,,298.0,185.0,,,448.0,495.4435729980469,125.18495178222656,111.45735931396484,198.68675231933594,226.0,600.6376953125,50.3803596496582,212.0,7489.70458984375,11.400324821472168,763.0629272460938,94.0
2021-04-07,67.77452087402344,250.0,,312.0,173.0,,,450.0,503.9856872558594,125.18495178222656,111.45735931396484,196.97393798828125,230.0,596.0174560546875,50.72542953491211,208.0,7989.0185546875,11.025313377380371,744.7201538085938,95.0
2021-04-08,67.77452087402344,258.0,,314.0,182.0,,,450.0,516.7989501953125,125.18495178222656,112.24784851074219,196.97393798828125,230.0,596.0174560546875,50.72542953491211,212.0,7514.67041015625,11.625330924987793,744.7201538085938,96.0
2021-04-09,67.77452087402344,252.0,,314.0,181.0,,,454.0,508.2568054199219,125.18495178222656,113.82881164550781,195.26112365722656,224.0,600.6376953125,51.760643005371094,224.0,7764.3271484375,11.625330924987793,744.7201538085938,96.0
2021-04-12,67.77452087402344,240.0,,316.0,180.0,,,470.0,486.9015197753906,125.18495178222656,116.99070739746094,196.97393798828125,226.0,596.0174560546875,50.72542953491211,212.0,7414.8076171875,11.025313377380371,744.7201538085938,95.0
2021-04-13,67.77452087402344,252.0,,310.0,178.0,,,438.0,469.8172302246094,125.18495178222656,117.78118896484375,188.40985107421875,220.0,600.6376953125,50.0352897644043,206.0,7140.18505859375,11.250320434570312,744.7201538085938,94.0
2021-04-14,67.77452087402344,256.0,,304.0,172.0,,,416.0,474.0882568359375,125.18495178222656,116.99070739746094,193.5482940673828,224.0,596.0174560546875,50.0352897644043,210.0,7240.0478515625,11.550329208374023,744.7201538085938,93.0
2021-04-15,67.77452087402344,270.0,,306.0,167.0,,,418.0,495.4435729980469,125.18495178222656,115.40974426269531,193.5482940673828,210.0,609.8783569335938,50.3803596496582,206.0,7015.35693359375,11.625330924987793,744.7201538085938,93.0
2021-04-16,67.77452087402344,286.0,,306.0,170.0,,,420.0,482.6304016113281,125.18495178222656,116.20023345947266,195.26112365722656,206.0,632.979736328125,50.0352897644043,206.0,7289.9794921875,11.850337982177734,744.7201538085938,93.0
2021-04-19,67.77452087402344,282.0,,298.0,174.0,,,402.0,478.3593444824219,125.18495178222656,115.40974426269531,191.8354949951172,202.0,609.8783569335938,50.0352897644043,208.0,7339.91064453125,11.925338745117188,737.3829956054688,97.0
2021-04-20,67.77452087402344,290.0,,300.0,170.0,,,400.0,482.6304016113281,125.18495178222656,115.40974426269531,191.8354949951172,204.0,605.258056640625,50.3803596496582,206.0,6865.56298828125,11.850337982177734,755.725830078125,95.0
2021-04-21,67.77452087402344,300.0,,300.0,172.0,,,402.0,491.1725158691406,125.18495178222656,130.4288330078125,191.8354949951172,208.0,619.118896484375,50.3803596496582,206.0,6640.87158203125,11.775334358215332,755.725830078125,94.0
2021-04-22,67.77452087402344,296.0,,300.0,172.0,,,470.0,474.0882568359375,125.18495178222656,129.63836669921875,190.1226806640625,204.0,623.7391967773438,50.0352897644043,206.0,6665.83740234375,11.550329208374023,755.725830078125,97.0
2021-04-23,67.77452087402344,304.0,,306.0,190.0,,,438.0,469.8172302246094,125.18495178222656,127.26692962646484,190.1226806640625,208.0,623.7391967773438,50.0352897644043,206.0,6890.5283203125,11.775334358215332,755.725830078125,96.0
2021-04-26,67.77452087402344,304.0,,308.0,177.0,,,410.0,465.5461120605469,125.18495178222656,129.63836669921875,196.97393798828125,206.0,609.8783569335938,50.72542953491211,204.0,6541.0087890625,11.775334358215332,752.0573120117188,100.0
2021-04-27,67.77452087402344,298.0,,304.0,168.0,,,410.0,461.2750549316406,125.18495178222656,128.84786987304688,200.39956665039062,200.0,614.49853515625,50.0352897644043,202.0,6615.90576171875,11.775334358215332,744.7201538085938,96.0
2021-04-28,67.77452087402344,298.0,,306.0,168.0,,,388.0,465.5461120605469,125.18495178222656,127.26692962646484,208.96365356445312,200.0,614.49853515625,49.69021987915039,202.0,6865.56298828125,11.775334358215332,744.7201538085938,98.0
2021-04-29,67.77452087402344,304.0,,306.0,181.0,,,424.0,465.5461120605469,125.18495178222656,128.84786987304688,202.1123809814453,206.0,628.3594970703125,50.3803596496582,204.0,6890.5283203125,11.700333595275879,744.7201538085938,100.0
2021-04-30,67.77452087402344,300.0,,308.0,181.0,,,446.0,469.8172302246094,125.18495178222656,130.4288330078125,202.1123809814453,206.0,614.49853515625,50.3803596496582,204.0,7215.08251953125,12.450353622436523,744.7201538085938,100.0
2021-05-03,67.77452087402344,300.0,,310.0,181.0,,,428.0,461.2750549316406,125.18495178222656,128.05740356445312,212.38929748535156,202.0,614.49853515625,62.80291748046875,212.0,7040.32275390625,12.750362396240234,755.725830078125,97.0
2021-05-04,67.77452087402344,298.0,,310.0,181.0,,,535.0,452.7329406738281,125.18495178222656,132.8002471923828,208.96365356445312,208.0,609.8783569335938,67.9789810180664,206.0,7065.2880859375,12.225347518920898,748.3887329101562,96.0
2021-05-05,67.77452087402344,306.0,,312.0,180.0,,,498.0,452.7329406738281,125.18495178222656,134.3812255859375,203.82521057128906,210.0,605.258056640625,67.28883361816406,204.0,6990.39111328125,12.52535629272461,748.3887329101562,96.0
2021-05-06,67.77452087402344,304.0,,314.0,189.0,,,464.0,457.0039978027344,125.18495178222656,138.3336181640625,208.96365356445312,214.0,605.258056640625,78.33110809326172,210.0,7215.08251953125,12.600358009338379,752.0573120117188,96.0
2021-05-07,67.77452087402344,298.0,,318.0,187.0,,,450.0,448.4618835449219,125.18495178222656,146.2384033203125,205.53802490234375,214.0,609.8783569335938,78.6761703491211,212.0,7090.25439453125,12.900367736816406,752.0573120117188,95.0
2021-05-10,67.77452087402344,292.0,,308.0,180.0,,,448.0,457.0039978027344,125.18495178222656,153.35269165039062,212.38929748535156,212.0,619.118896484375,86.26774597167969,214.0,7190.11669921875,13.275378227233887,752.0573120117188,95.0
2021-05-11,67.77452087402344,290.0,,300.0,172.0,,,448.0,448.4618835449219,125.18495178222656,161.25747680664062,215.81492614746094,208.0,614.49853515625,85.23252868652344,222.0,7140.18505859375,13.275378227233887,752.0573120117188,95.0
2021-05-17,67.77452087402344,300.0,,300.0,175.0,,,422.0,439.9197692871094,125.18495178222656,166.00033569335938,214.10211181640625,206.0,619.118896484375,79.71138763427734,212.0,7689.43017578125,13.050371170043945,748.3887329101562,96.0
2021-05-18,67.77452087402344,306.0,,300.0,176.0,,,430.0,427.1065368652344,125.18495178222656,169.16226196289062,214.10211181640625,206.0,628.3594970703125,84.19731140136719,228.0,7689.43017578125,16.950483322143555,748.3887329101562,98.0
2021-05-19,67.77452087402344,298.0,,300.0,187.0,,,416.0,423.6897277832031,125.18495178222656,172.32415771484375,212.38929748535156,200.0,628.3594970703125,83.50717163085938,216.0,7764.3271484375,21.150602340698242,748.3887329101562,104.0
2021-05-20,67.77452087402344,308.0,,300.0,174.0,,,404.0,418.5644226074219,125.18495178222656,173.90512084960938,210.6764678955078,212.0,619.118896484375,83.85224914550781,222.0,7989.0185546875,26.4007511138916,748.3887329101562,132.0
2021-05-21,67.77452087402344,324.0,,300.0,180.0,,,392.0,435.6487121582031,125.18495178222656,173.90512084960938,208.96365356445312,212.0,669.9420776367188,90.58113098144531,236.0,7814.2587890625,27.000768661499023,748.3887329101562,130.0
2021-05-24,67.77452087402344,320.0,,298.0,178.0,,,400.0,435.6487121582031,125.18495178222656,172.32415771484375,224.37899780273438,210.0,651.4609375,88.85577392578125,228.0,7789.29345703125,25.200716018676758,748.3887329101562,121.0
2021-05-25,67.77452087402344,310.0,,300.0,178.0,,,400.0,439.9197692871094,125.18495178222656,173.90512084960938,234.65591430664062,208.0,660.7014770507812,89.71845245361328,228.0,7989.0185546875,23.550668716430664,748.3887329101562,125.0
